ano;mes;data;semana_ano;semana_mes;canal;commodity;categoria;segmento;holding;banner;uf;cidade;regional;faturamento;qtd_toneladas;qtd_unidades;# Records
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;S PIRES COM DE ALIM LTDA;S PIRES COM DE ALIM LTDA;MS;CAMPO GRANDE;CN;11,97;0,000551626;5;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;CACOAL;CN;20,39;0,000676644;9;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;AM;MANAUS;CN;239,11;0,008138153;125;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;PONTA PORA;CN;63,55;0,001103969;31;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;PORTO VELHO;CN;2,99;0,000110439;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;GOIANIA;CN;21,94;0,000446108;11;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;PARINTINS;CN;3,57;7,53949E-05;3;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML CARAPA SECOS MOLHADOS LTDA;COML CARAPA SECOS MOLHADOS LTDA;MT;COLIDER;CN;44,7;0,001181184;12;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;TRES LAGOAS;CN;5,46;0,00015022;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;RIO PRETO DA EVA;CN;6,35;0,000145186;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;NOVA MUTUM;CN;34,96;0,000519164;4;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;RR;BOA VISTA;CN;1,15;2,51316E-05;1;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;MS;TRES LAGOAS;CN;8,05;0,000176246;7;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;NOVA ESTRELA COM DE ALIM S A;NOVA ESTRELA COM DE ALIM S A;MS;TRES LAGOAS;CN;82,61;0,001916991;40;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A C D A IMP E EXP LTDA;A C D A IMP E EXP LTDA;RO;PORTO VELHO;CN;159,51;0,002715972;39;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;SIDROLANDIA;CN;4,38;0,000110325;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;S PIRES COM DE ALIM LTDA;S PIRES COM DE ALIM LTDA;MS;CAMPO GRANDE;CN;13,17;0,000388998;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RR;BOA VISTA;CN;22,78;0,000516696;7;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;RIO BRILHANTE;CN;12,85;0,000350657;5;1
2020;1;27/01/2020;5;4;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;M A SILVA E SILVA LTDA;M A SILVA E SILVA LTDA;AP;SANTANA;CN;54,42;0,001203302;34;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A C D A IMP E EXP LTDA;A C D A IMP E EXP LTDA;AC;RIO BRANCO;CN;1320;0,027621489;579;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;ITACOATIARA;CN;3,65;0,000110325;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;RO;PORTO VELHO;CN;379,41;0,0085223;299;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BONANCA COM DE ALIM LTDA EPP;BONANCA COM DE ALIM LTDA EPP;MS;CAMPO GRANDE;CN;43,49;0,00114075;13;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;SORRISO;CN;28,34;0,000700941;6;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;NOVA MUTUM;CN;13,98;0,000259718;2;1
2020;1;27/01/2020;5;4;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;A R FILHO E CIA LTDA;A R FILHO E CIA LTDA;AP;MACAPA;CN;126,76;0,002265018;34;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;PIRES E CIA LTDA;PIRES E CIA LTDA;MS;CAMPO GRANDE;CN;12,33;0,00035047;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;PARINTINS;CN;3,99;5,01933E-05;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;PONTA PORA;CN;131,96;0,002808572;52;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;DOURADOS;CN;111;0,002476522;62;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;MANAUS;CN;29,22;0,000706477;11;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;MS;TRES LAGOAS;CN;7,96;0,000100387;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;VARZEA GRANDE;CN;5,29;0,000129859;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;PORTO VELHO;CN;8,17;0,000350601;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;ANAPOLIS;CN;4,89;0,000129859;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A C D A IMP E EXP LTDA;A C D A IMP E EXP LTDA;RO;PORTO VELHO;CN;108,71;0,002165603;29;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;DOURADOS;CN;460,33;0,010112188;227;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;MANACAPURU;CN;0,99;2,51316E-05;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;TRINDADE;CN;2,58;5,02633E-05;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;AC;CRUZEIRO DO SUL;CN;30,8;0,001201373;10;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;SAO JOSE DO RIO CLARO;CN;8,38;0,000100415;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;RIO VERDE;CN;1,49;2,51316E-05;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;MS;TRES LAGOAS;CN;3,45;7,55483E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;CAMPO NOVO DO PARECIS;CN;5,89;0,000145186;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;JATAI;CN;28,77;0,000582292;13;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;PARANAIBA;CN;60,98;0,001622402;36;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;CEREJEIRAS;CN;2,99;0,000110439;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;MARACAJU;CN;32,94;0,000779017;6;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;NOVA ANDRADINA;CN;60,99;0,001470702;27;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;JUARA;CN;4,49;5,01933E-05;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;NOVA ESTRELA COM DE ALIM S A;NOVA ESTRELA COM DE ALIM S A;MS;TRES LAGOAS;CN;101,35;0,001884211;43;1
2020;1;27/01/2020;5;4;VAREJO INDIRETO;FR;BISCOITOS;CASH CARRY REGULAR;GMAIS COM DE ALIM LTDA;GMAIS COM DE ALIM LTDA;MS;BONITO;CN;5,99;0,000129859;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;JCHAGAS ALIM LTDA;JCHAGAS ALIM LTDA;MS;IGUATEMI;CN;7,14;0,00015079;6;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;MARACAJU;CN;20,74;0,000272315;6;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;CAMPO GRANDE;CN;10,65;0,000274909;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;AQUIDAUANA;CN;3,99;0,000110325;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;ESPIGAO DOESTE;CN;0,89;1,6595E-05;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;RO;ESPIGAO DOESTE;CN;20,81;0,0006023;9;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BONANCA COM DE ALIM LTDA EPP;BONANCA COM DE ALIM LTDA EPP;MS;RIO BRILHANTE;CN;15,96;0,000441301;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;JAURU;CN;5,29;0,000145186;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PONTES E LACERDA;CN;7,97;0,000179986;3;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;TRES LAGOAS;CN;17,42;0,000351867;6;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;CACOAL;CN;9,79;0,000369993;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;DF;BRASILIA;CN;3003,9;0,068559371;1210;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;COXIM;CN;8,58;0,00022065;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;CUIABA;CN;22,69;0,000328976;13;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;RR;BOA VISTA;CN;3,45;7,53949E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;GOIANIA;CN;17,96;0,000349551;9;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;GO;FORMOSA;CN;7,99;0,000145186;1;1
2020;1;27/01/2020;5;4;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;M A SILVA E SILVA LTDA;M A SILVA E SILVA LTDA;AP;MACAPA;CN;338,55;0,007585486;135;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML CARAPA SECOS MOLHADOS LTDA;COML CARAPA SECOS MOLHADOS LTDA;MT;COLIDER;CN;55,61;0,002626848;25;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PRIMAVERA DO LESTE;CN;9,18;0,000259446;2;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;CAARAPO;CN;50,01;0,001413254;19;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ATAC FERNANDE GEN ALIM IMP EXP LTDA;ATAC FERNANDE GEN ALIM IMP EXP LTDA;MS;CORUMBA;CN;220,76;0,006315303;122;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;AM;MANAUS;CN;206,3;0,006788367;118;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;JCHAGAS ALIM LTDA;JCHAGAS ALIM LTDA;MS;NAVIRAI;CN;244,65;0,005758406;117;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;MANACAPURU;CN;14,16;0,000495695;4;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;GOIANIA;CN;7,98;0,000162218;4;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;PARANAIBA;CN;45,51;0,001135661;19;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;NOVA ESTRELA COM DE ALIM S A;NOVA ESTRELA COM DE ALIM S A;MS;TRES LAGOAS;CN;118,6;0,002116494;50;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;SORRISO;CN;5,19;0,00012982;1;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A C D A IMP E EXP LTDA;A C D A IMP E EXP LTDA;AC;RIO BRANCO;CN;1698,82;0,036159503;778;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PONTES E LACERDA;CN;38,88;0,000850214;12;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PRIMAVERA DO LESTE;CN;9,18;0,000100415;2;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;LOPES SUPERM LTDA;LOPES SUPERM LTDA;MS;TRES LAGOAS;CN;16,1;0,000352583;14;1
2020;2;03/02/2020;6;1;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;M A SILVA E SILVA LTDA;M A SILVA E SILVA LTDA;AP;MACAPA;CN;323,75;0,007743692;145;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;MANAUS;CN;112,01;0,002753323;30;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;PIRES E CIA LTDA;PIRES E CIA LTDA;MS;CAMPO GRANDE;CN;32,28;0,000960581;8;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;JATAI;CN;21,77;0,000501223;7;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;RIO VERDE;CN;2,98;5,02633E-05;2;1
2020;2;03/02/2020;6;1;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;A R FILHO E CIA LTDA;A R FILHO E CIA LTDA;AP;MACAPA;CN;201,26;0,003666978;54;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;ANAPOLIS;CN;9,78;0,000259718;2;1
2020;2;03/02/2020;6;1;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;M A SILVA E SILVA LTDA;M A SILVA E SILVA LTDA;AP;SANTANA;CN;26,11;0,000517038;19;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;RIO BRILHANTE;CN;1,89;4,05673E-05;1;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RR;BOA VISTA;CN;14,94;0,000321177;6;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;PORTO VELHO;CN;6,28;0,00024027;2;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BIG MART CENTRO COMPRAS LTDA;BIG MART CENTRO COMPRAS LTDA;MS;TRES LAGOAS;CN;7,96;0,000100387;2;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;DOURADOS;CN;123,03;0,003002599;54;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;GO;FORMOSA;CN;7,99;0,000145186;1;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ATAC FERNANDE GEN ALIM IMP EXP LTDA;ATAC FERNANDE GEN ALIM IMP EXP LTDA;MS;CORUMBA;CN;145,84;0,004403199;50;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;CUIABA;CN;8,69;0,000100471;3;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;CAMPO GRANDE;CN;9,56;0,000194965;4;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;MARACAJU;CN;29,93;0,000908469;7;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;CAMPO NOVO DO PARECIS;CN;5,89;0,000145186;1;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;NOVA ANDRADINA;CN;68,12;0,001144031;28;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;SAO JOSE DO RIO CLARO;CN;4,19;5,02074E-05;1;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PORTO ESPERIDIAO;CN;4,75;0,000145186;1;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;CAARAPO;CN;17,7;0,000491072;6;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;COXIM;CN;9,58;0,000100415;2;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;PIMENTA BUENO;CN;2,99;0,000129831;1;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RO;CACOAL;CN;10,59;0,000331317;3;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;BARRA DO GARCAS;CN;4,82;0,000129859;1;1
2020;2;03/02/2020;6;1;VAREJO INDIRETO;FR;BISCOITOS;CASH CARRY REGULAR;GMAIS COM DE ALIM LTDA;GMAIS COM DE ALIM LTDA;MS;BONITO;CN;11,98;0,000100387;2;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;RO;ESPIGAO DOESTE;CN;21,54;0,000778987;6;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;AM;MANAUS;CN;147,86;0,004613179;76;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;RO;PORTO VELHO;CN;362,89;0,008325277;279;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;AC;CRUZEIRO DO SUL;CN;43,64;0,001764266;16;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;AQUIDAUANA;CN;32,5;0,000921397;8;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;S PIRES COM DE ALIM LTDA;S PIRES COM DE ALIM LTDA;MS;CAMPO GRANDE;CN;24,34;0,000662179;6;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;DOURADOS;CN;480,17;0,010302898;197;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;PONTA PORA;CN;170,51;0,003681456;57;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;DF;BRASILIA;CN;2721,2;0,061367855;1180;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BONANCA COM DE ALIM LTDA EPP;BONANCA COM DE ALIM LTDA EPP;MS;RIO BRILHANTE;CN;23,94;0,000661951;6;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;ARAGARCAS;CN;1,98;4,0546E-05;1;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;COML CARAPA SECOS MOLHADOS LTDA;COML CARAPA SECOS MOLHADOS LTDA;MT;COLIDER;CN;27,69;0,000690852;7;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;ALTA FLORESTA;CN;7,24;0,000170317;2;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;MERCANTIL NOVA ERA LTDA;MERCANTIL NOVA ERA LTDA;RR;BOA VISTA;CN;6,9;0,00015079;6;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;A C D A IMP E EXP LTDA;A C D A IMP E EXP LTDA;RO;PORTO VELHO;CN;196,55;0,003643822;41;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;BONANCA COM DE ALIM LTDA EPP;BONANCA COM DE ALIM LTDA EPP;MS;CAMPO GRANDE;CN;21,62;0,000481626;10;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;JCHAGAS ALIM LTDA;JCHAGAS ALIM LTDA;MS;IGUATEMI;CN;1,19;2,51316E-05;1;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;PARINTINS;CN;39,4;0,001126637;10;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;TRES LAGOAS;CN;13,33;0,000262195;5;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;A B V COM DE ALIM LTDA;A B V COM DE ALIM LTDA;MS;MARACAJU;CN;23,08;0,000601548;8;1
2020;2;03/02/2020;6;1;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;JCHAGAS ALIM LTDA;JCHAGAS ALIM LTDA;MS;NAVIRAI;CN;249,78;0,004938132;145;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MS;SIDROLANDIA;CN;13,14;0,000330976;3;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;NOVA MUTUM;CN;59,88;0,001576069;12;1
2020;2;03/02/2020;6;1;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;ITACOATIARA;CN;20,92;0,00057096;11;1
2020;2;10/02/2020;7;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;PORTO ESPERIDIAO;CN;9,63;0,000125518;3;1
2020;2;10/02/2020;7;2;VAREJO INDIRETO;FR;BISCOITOS;ATACADO;M A SILVA E SILVA LTDA;M A SILVA E SILVA LTDA;AP;SANTANA;CN;25,2;0,000397273;10;1
2020;2;10/02/2020;7;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AM;MANAUS;CN;175,14;0,004586313;53;1
2020;2;10/02/2020;7;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;MT;CAMPO NOVO DO PARECIS;CN;10,91;0,000290372;2;1
2020;2;10/02/2020;7;2;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;GO;TRINDADE;CN;6,45;0,000125658;5;1
